"FID","FEATURE","LONGITUDE","LATITUDE","GRID","EASTING","NORTHING"
444,"Highway",85.03367884,27.77305017,"45RUL","06241","73612"
444,"Highway",85.03372977,27.77327313,"45RUL","06246","73636"
444,"Highway",85.03372654,27.77333407,"45RUL","06246","73643"
443,"Highway",85.03372654,27.77333407,"45RUL","06246","73643"
443,"Highway",85.03371897,27.77347174,"45RUL","06245","73658"
443,"Highway",85.03367635,27.77365931,"45RUL","06241","73679"
443,"Highway",85.03353426,27.77385439,"45RUL","06228","73701"
443,"Highway",85.03330267,27.77397344,"45RUL","06205","73714"
443,"Highway",85.0331415,27.77402879,"45RUL","06189","73721"
443,"Highway",85.03301068,27.77407489,"45RUL","06177","73726"
443,"Highway",85.03280571,27.77412605,"45RUL","06156","73732"
443,"Highway",85.03267524,27.77414282,"45RUL","06144","73734"
443,"Highway",85.03255742,27.77415498,"45RUL","06132","73736"
443,"Highway",85.03255742,27.77415498,"45RUL","06132","73736"
443,"Highway",85.03241406,27.77414928,"45RUL","06118","73735"
443,"Highway",85.03225861,27.77413916,"45RUL","06103","73734"
443,"Highway",85.03177858,27.77400287,"45RUL","06055","73720"
443,"Highway",85.03119038,27.77382678,"45RUL","05997","73702"
443,"Highway",85.03079738,27.77370788,"45RUL","05958","73689"
443,"Highway",85.03044871,27.77364957,"45RUL","05923","73683"
443,"Highway",85.02977638,27.77356209,"45RUL","05857","73674"
443,"Highway",85.02940705,27.773531,"45RUL","05820","73672"
443,"Highway",85.02870378,27.77352495,"45RUL","05751","73672"
443,"Highway",85.02825379,27.7735486,"45RUL","05707","73675"
443,"Highway",85.02765679,27.77365005,"45RUL","05648","73688"
443,"Highway",85.02736274,27.77373571,"45RUL","05619","73697"
443,"Highway",85.02707715,27.77384387,"45RUL","05591","73710"
443,"Highway",85.02671122,27.7740406,"45RUL","05556","73732"
442,"Highway",85.02671122,27.7740406,"45RUL","05556","73732"
442,"Highway",85.02668662,27.77405432,"45RUL","05553","73734"
442,"Highway",85.02635605,27.77430268,"45RUL","05521","73762"
442,"Highway",85.02606534,27.77454172,"45RUL","05493","73789"
442,"Highway",85.02594172,27.77468026,"45RUL","05481","73804"
442,"Highway",85.02583004,27.77480743,"45RUL","05470","73819"
442,"Highway",85.02572597,27.77500222,"45RUL","05460","73840"
442,"Highway",85.02560292,27.77526934,"45RUL","05449","73870"
442,"Highway",85.02551141,27.77558586,"45RUL","05440","73905"
442,"Highway",85.02541943,27.77585276,"45RUL","05432","73935"
442,"Highway",85.02525965,27.77619234,"45RUL","05416","73973"
442,"Highway",85.02516143,27.77640288,"45RUL","05407","73997"
442,"Highway",85.02505656,27.77657963,"45RUL","05397","74016"
442,"Highway",85.02479754,27.77688611,"45RUL","05372","74051"
442,"Highway",85.02472919,27.77696784,"45RUL","05366","74060"
457,"Bridge Road",85.06407461,27.75297339,"45RUL","09201","71339"
457,"Bridge Road",85.06500069,27.7524361,"45RUL","09292","71278"
458,"Highway",85.04442279,27.75231781,"45RUL","07263","71297"
458,"Highway",85.04445523,27.75246195,"45RUL","07266","71313"
458,"Highway",85.04456068,27.75274992,"45RUL","07277","71345"
458,"Highway",85.04478279,27.7532378,"45RUL","07300","71399"
458,"Highway",85.04505198,27.7538088,"45RUL","07328","71462"
458,"Highway",85.045149,27.75407653,"45RUL","07338","71491"
458,"Highway",85.04521525,27.75424297,"45RUL","07345","71509"
458,"Highway",85.04525337,27.75445024,"45RUL","07349","71532"
458,"Highway",85.04527365,27.75464862,"45RUL","07351","71554"
458,"Highway",85.0452738,27.75466441,"45RUL","07351","71556"
456,"Highway",85.0452738,27.75466441,"45RUL","07351","71556"
456,"Highway",85.04527397,27.75481556,"45RUL","07351","71573"
456,"Highway",85.04526637,27.75508183,"45RUL","07351","71602"
456,"Highway",85.04518403,27.75535543,"45RUL","07343","71633"
456,"Highway",85.04507413,27.75573076,"45RUL","07333","71674"
456,"Highway",85.04488996,27.75622847,"45RUL","07316","71730"
456,"Highway",85.04464915,27.75663863,"45RUL","07293","71776"
456,"Highway",85.04429754,27.75713085,"45RUL","07259","71831"
456,"Highway",85.04426562,27.75717395,"45RUL","07256","71836"
455,"Highway",85.04426562,27.75717395,"45RUL","07256","71836"
455,"Highway",85.04400083,27.75753015,"45RUL","07231","71876"
461,"Highway",85.07047514,27.7503747,"45RUL","09828","71041"
461,"Highway",85.07046095,27.75041542,"45RUL","09827","71046"
461,"Highway",85.07044509,27.75093217,"45RUL","09826","71103"
461,"Highway",85.07041092,27.75145809,"45RUL","09823","71162"
461,"Highway",85.07040854,27.7514739,"45RUL","09823","71163"
460,"Highway",85.07040854,27.7514739,"45RUL","09823","71163"
460,"Highway",85.07036308,27.75175174,"45RUL","09819","71194"
460,"Highway",85.07023939,27.75193994,"45RUL","09807","71215"
460,"Highway",85.07008866,27.7520855,"45RUL","09793","71232"
460,"Highway",85.06994599,27.75214751,"45RUL","09779","71239"
460,"Highway",85.06983399,27.75216868,"45RUL","09768","71241"
460,"Highway",85.06970985,27.75218092,"45RUL","09756","71243"
460,"Highway",85.06959765,27.75218179,"45RUL","09744","71243"
460,"Highway",85.06959765,27.75218179,"45RUL","09744","71243"
460,"Highway",85.06947313,27.75215568,"45RUL","09732","71240"
460,"Highway",85.0692861,27.75208945,"45RUL","09714","71233"
460,"Highway",85.06913594,27.75196878,"45RUL","09699","71220"
460,"Highway",85.06891076,27.75182614,"45RUL","09676","71205"
460,"Highway",85.06873629,27.75174853,"45RUL","09659","71196"
460,"Highway",85.06853024,27.75168244,"45RUL","09638","71189"
460,"Highway",85.06831819,27.75165024,"45RUL","09617","71186"
460,"Highway",85.06764621,27.75165317,"45RUL","09551","71187"
460,"Highway",85.06727067,27.75169442,"45RUL","09514","71193"
460,"Highway",85.06698452,27.75173498,"45RUL","09486","71198"
460,"Highway",85.0669295,27.75174894,"45RUL","09481","71199"
459,"Highway",85.0669295,27.75174894,"45RUL","09481","71199"
459,"Highway",85.06659936,27.75183045,"45RUL","09448","71209"
459,"Highway",85.0661643,27.75194435,"45RUL","09406","71222"
459,"Highway",85.06556179,27.75217911,"45RUL","09347","71249"
459,"Highway",85.06500069,27.7524361,"45RUL","09292","71278"
464,"Highway",85.0446705,27.7503735,"45RUL","07284","71081"
464,"Highway",85.0446015,27.75045073,"45RUL","07277","71090"
464,"Highway",85.04453143,27.75054826,"45RUL","07271","71101"
